Episode_Return,env_step
56.0,56
12.0,68
46.0,114
42.0,156
20.0,176
10.0,186
24.0,210
10.0,220
28.0,248
13.0,261
28.0,289
24.0,313
14.0,327
19.0,346
11.0,357
40.0,397
13.0,410
17.0,427
25.0,452
15.0,467
35.0,502
12.0,514
16.0,530
24.0,554
22.0,576
24.0,600
14.0,614
16.0,630
17.0,647
12.0,659
56.0,715
39.0,754
24.0,778
19.0,797
19.0,816
52.0,868
16.0,884
31.0,915
28.0,943
16.0,959
42.0,1001
33.0,1034
16.0,1050
24.0,1074
59.0,1133
43.0,1176
16.0,1192
19.0,1211
24.0,1235
20.0,1255
10.0,1265
18.0,1283
16.0,1299
29.0,1328
17.0,1345
12.0,1357
22.0,1379
34.0,1413
41.0,1454
12.0,1466
39.0,1505
19.0,1524
13.0,1537
13.0,1550
32.0,1582
44.0,1626
33.0,1659
18.0,1677
16.0,1693
23.0,1716
21.0,1737
20.0,1757
10.0,1767
22.0,1789
23.0,1812
14.0,1826
22.0,1848
17.0,1865
10.0,1875
19.0,1894
30.0,1924
41.0,1965
19.0,1984
12.0,1996
12.0,2008
14.0,2022
23.0,2045
17.0,2062
12.0,2074
43.0,2117
21.0,2138
14.0,2152
19.0,2171
12.0,2183
24.0,2207
30.0,2237
20.0,2257
26.0,2283
18.0,2301
39.0,2340
10.0,2350
38.0,2388
55.0,2443
36.0,2479
15.0,2494
14.0,2508
23.0,2531
31.0,2562
65.0,2627
14.0,2641
16.0,2657
36.0,2693
10.0,2703
13.0,2716
23.0,2739
11.0,2750
25.0,2775
16.0,2791
26.0,2817
38.0,2855
13.0,2868
12.0,2880
21.0,2901
27.0,2928
11.0,2939
13.0,2952
15.0,2967
45.0,3012
17.0,3029
15.0,3044
11.0,3055
22.0,3077
41.0,3118
16.0,3134
34.0,3168
12.0,3180
17.0,3197
21.0,3218
17.0,3235
14.0,3249
18.0,3267
13.0,3280
13.0,3293
22.0,3315
18.0,3333
19.0,3352
44.0,3396
18.0,3414
32.0,3446
15.0,3461
34.0,3495
19.0,3514
12.0,3526
17.0,3543
22.0,3565
18.0,3583
12.0,3595
36.0,3631
20.0,3651
43.0,3694
15.0,3709
21.0,3730
22.0,3752
27.0,3779
10.0,3789
12.0,3801
21.0,3822
12.0,3834
27.0,3861
13.0,3874
13.0,3887
11.0,3898
13.0,3911
11.0,3922
19.0,3941
12.0,3953
15.0,3968
18.0,3986
19.0,4005
11.0,4016
51.0,4067
22.0,4089
16.0,4105
10.0,4115
9.0,4124
26.0,4150
35.0,4185
21.0,4206
21.0,4227
16.0,4243
14.0,4257
9.0,4266
11.0,4277
8.0,4285
15.0,4300
53.0,4353
15.0,4368
42.0,4410
13.0,4423
11.0,4434
26.0,4460
12.0,4472
53.0,4525
17.0,4542
18.0,4560
46.0,4606
20.0,4626
15.0,4641
14.0,4655
11.0,4666
16.0,4682
20.0,4702
11.0,4713
51.0,4764
19.0,4783
27.0,4810
11.0,4821
14.0,4835
14.0,4849
14.0,4863
14.0,4877
15.0,4892
35.0,4927
14.0,4941
13.0,4954
26.0,4980
52.0,5032
12.0,5044
29.0,5073
14.0,5087
32.0,5119
29.0,5148
9.0,5157
30.0,5187
26.0,5213
13.0,5226
42.0,5268
10.0,5278
13.0,5291
52.0,5343
10.0,5353
11.0,5364
8.0,5372
11.0,5383
18.0,5401
24.0,5425
26.0,5451
12.0,5463
9.0,5472
13.0,5485
11.0,5496
11.0,5507
20.0,5527
23.0,5550
9.0,5559
13.0,5572
11.0,5583
11.0,5594
9.0,5603
20.0,5623
18.0,5641
33.0,5674
13.0,5687
9.0,5696
25.0,5721
11.0,5732
10.0,5742
41.0,5783
18.0,5801
10.0,5811
12.0,5823
11.0,5834
13.0,5847
33.0,5880
13.0,5893
25.0,5918
20.0,5938
14.0,5952
26.0,5978
14.0,5992
26.0,6018
17.0,6035
45.0,6080
18.0,6098
30.0,6128
16.0,6144
45.0,6189
14.0,6203
13.0,6216
37.0,6253
10.0,6263
12.0,6275
19.0,6294
33.0,6327
12.0,6339
21.0,6360
34.0,6394
29.0,6423
19.0,6442
15.0,6457
24.0,6481
23.0,6504
13.0,6517
14.0,6531
20.0,6551
25.0,6576
28.0,6604
13.0,6617
16.0,6633
20.0,6653
16.0,6669
20.0,6689
20.0,6709
9.0,6718
18.0,6736
23.0,6759
35.0,6794
10.0,6804
16.0,6820
18.0,6838
19.0,6857
17.0,6874
18.0,6892
12.0,6904
28.0,6932
23.0,6955
24.0,6979
17.0,6996
11.0,7007
21.0,7028
15.0,7043
16.0,7059
22.0,7081
14.0,7095
13.0,7108
20.0,7128
23.0,7151
27.0,7178
28.0,7206
16.0,7222
15.0,7237
12.0,7249
12.0,7261
39.0,7300
29.0,7329
13.0,7342
46.0,7388
13.0,7401
19.0,7420
19.0,7439
10.0,7449
11.0,7460
41.0,7501
19.0,7520
16.0,7536
31.0,7567
23.0,7590
44.0,7634
53.0,7687
83.0,7770
24.0,7794
43.0,7837
10.0,7847
13.0,7860
16.0,7876
46.0,7922
35.0,7957
10.0,7967
16.0,7983
30.0,8013
10.0,8023
19.0,8042
14.0,8056
11.0,8067
22.0,8089
23.0,8112
12.0,8124
34.0,8158
16.0,8174
22.0,8196
14.0,8210
30.0,8240
13.0,8253
16.0,8269
18.0,8287
26.0,8313
53.0,8366
37.0,8403
11.0,8414
24.0,8438
11.0,8449
47.0,8496
44.0,8540
15.0,8555
14.0,8569
52.0,8621
17.0,8638
30.0,8668
11.0,8679
31.0,8710
36.0,8746
19.0,8765
18.0,8783
25.0,8808
14.0,8822
17.0,8839
20.0,8859
39.0,8898
32.0,8930
41.0,8971
15.0,8986
14.0,9000
40.0,9040
13.0,9053
30.0,9083
11.0,9094
13.0,9107
29.0,9136
26.0,9162
24.0,9186
50.0,9236
34.0,9270
9.0,9279
16.0,9295
29.0,9324
15.0,9339
12.0,9351
11.0,9362
31.0,9393
36.0,9429
18.0,9447
65.0,9512
11.0,9523
14.0,9537
36.0,9573
29.0,9602
10.0,9612
18.0,9630
19.0,9649
11.0,9660
13.0,9673
17.0,9690
14.0,9704
20.0,9724
15.0,9739
16.0,9755
15.0,9770
18.0,9788
32.0,9820
38.0,9858
18.0,9876
13.0,9889
26.0,9915
29.0,9944
12.0,9956
15.0,9971
42.0,10013
15.0,10028
10.0,10038
21.0,10059
47.0,10106
12.0,10118
30.0,10148
18.0,10166
11.0,10177
8.0,10185
18.0,10203
13.0,10216
18.0,10234
18.0,10252
14.0,10266
20.0,10286
12.0,10298
22.0,10320
21.0,10341
28.0,10369
20.0,10389
9.0,10398
41.0,10439
21.0,10460
11.0,10471
15.0,10486
15.0,10501
18.0,10519
22.0,10541
11.0,10552
46.0,10598
33.0,10631
12.0,10643
12.0,10655
11.0,10666
22.0,10688
13.0,10701
29.0,10730
46.0,10776
22.0,10798
13.0,10811
48.0,10859
14.0,10873
16.0,10889
21.0,10910
21.0,10931
11.0,10942
15.0,10957
13.0,10970
16.0,10986
14.0,11000
27.0,11027
10.0,11037
22.0,11059
9.0,11068
11.0,11079
42.0,11121
16.0,11137
14.0,11151
36.0,11187
29.0,11216
14.0,11230
14.0,11244
16.0,11260
13.0,11273
12.0,11285
21.0,11306
20.0,11326
39.0,11365
13.0,11378
27.0,11405
8.0,11413
34.0,11447
22.0,11469
25.0,11494
10.0,11504
20.0,11524
11.0,11535
10.0,11545
14.0,11559
15.0,11574
49.0,11623
18.0,11641
24.0,11665
10.0,11675
15.0,11690
44.0,11734
15.0,11749
13.0,11762
36.0,11798
16.0,11814
14.0,11828
14.0,11842
12.0,11854
16.0,11870
55.0,11925
19.0,11944
11.0,11955
16.0,11971
15.0,11986
17.0,12003
26.0,12029
21.0,12050
14.0,12064
13.0,12077
24.0,12101
51.0,12152
22.0,12174
15.0,12189
15.0,12204
37.0,12241
17.0,12258
14.0,12272
16.0,12288
16.0,12304
20.0,12324
12.0,12336
42.0,12378
15.0,12393
10.0,12403
13.0,12416
17.0,12433
14.0,12447
24.0,12471
31.0,12502
27.0,12529
18.0,12547
14.0,12561
10.0,12571
31.0,12602
9.0,12611
27.0,12638
22.0,12660
23.0,12683
24.0,12707
14.0,12721
31.0,12752
24.0,12776
12.0,12788
63.0,12851
17.0,12868
11.0,12879
22.0,12901
9.0,12910
26.0,12936
72.0,13008
16.0,13024
10.0,13034
10.0,13044
32.0,13076
18.0,13094
14.0,13108
37.0,13145
11.0,13156
17.0,13173
21.0,13194
19.0,13213
14.0,13227
29.0,13256
45.0,13301
18.0,13319
16.0,13335
16.0,13351
11.0,13362
13.0,13375
22.0,13397
46.0,13443
40.0,13483
14.0,13497
17.0,13514
104.0,13618
16.0,13634
39.0,13673
12.0,13685
16.0,13701
15.0,13716
8.0,13724
20.0,13744
26.0,13770
18.0,13788
14.0,13802
32.0,13834
42.0,13876
20.0,13896
30.0,13926
15.0,13941
9.0,13950
25.0,13975
13.0,13988
26.0,14014
13.0,14027
29.0,14056
15.0,14071
49.0,14120
12.0,14132
17.0,14149
48.0,14197
20.0,14217
15.0,14232
11.0,14243
15.0,14258
14.0,14272
10.0,14282
33.0,14315
15.0,14330
13.0,14343
26.0,14369
14.0,14383
40.0,14423
22.0,14445
10.0,14455
18.0,14473
15.0,14488
23.0,14511
17.0,14528
25.0,14553
9.0,14562
19.0,14581
15.0,14596
61.0,14657
24.0,14681
36.0,14717
38.0,14755
17.0,14772
26.0,14798
9.0,14807
57.0,14864
17.0,14881
17.0,14898
13.0,14911
12.0,14923
21.0,14944
18.0,14962
15.0,14977
17.0,14994
11.0,15005
13.0,15018
22.0,15040
16.0,15056
20.0,15076
19.0,15095
20.0,15115
15.0,15130
16.0,15146
28.0,15174
16.0,15190
30.0,15220
21.0,15241
16.0,15257
17.0,15274
11.0,15285
29.0,15314
22.0,15336
29.0,15365
28.0,15393
39.0,15432
13.0,15445
15.0,15460
13.0,15473
25.0,15498
12.0,15510
17.0,15527
20.0,15547
27.0,15574
34.0,15608
44.0,15652
35.0,15687
13.0,15700
13.0,15713
42.0,15755
57.0,15812
16.0,15828
18.0,15846
37.0,15883
38.0,15921
49.0,15970
30.0,16000
28.0,16028
21.0,16049
25.0,16074
29.0,16103
14.0,16117
37.0,16154
16.0,16170
11.0,16181
13.0,16194
30.0,16224
20.0,16244
51.0,16295
15.0,16310
13.0,16323
35.0,16358
13.0,16371
33.0,16404
51.0,16455
14.0,16469
20.0,16489
11.0,16500
14.0,16514
53.0,16567
9.0,16576
30.0,16606
14.0,16620
33.0,16653
13.0,16666
15.0,16681
15.0,16696
13.0,16709
22.0,16731
17.0,16748
12.0,16760
22.0,16782
21.0,16803
17.0,16820
17.0,16837
12.0,16849
20.0,16869
23.0,16892
29.0,16921
13.0,16934
15.0,16949
14.0,16963
34.0,16997
27.0,17024
17.0,17041
16.0,17057
14.0,17071
27.0,17098
30.0,17128
52.0,17180
15.0,17195
18.0,17213
11.0,17224
30.0,17254
12.0,17266
34.0,17300
36.0,17336
15.0,17351
16.0,17367
15.0,17382
13.0,17395
18.0,17413
42.0,17455
12.0,17467
20.0,17487
47.0,17534
18.0,17552
18.0,17570
11.0,17581
16.0,17597
28.0,17625
13.0,17638
25.0,17663
39.0,17702
25.0,17727
24.0,17751
18.0,17769
14.0,17783
18.0,17801
24.0,17825
14.0,17839
17.0,17856
20.0,17876
16.0,17892
16.0,17908
22.0,17930
12.0,17942
20.0,17962
22.0,17984
18.0,18002
72.0,18074
19.0,18093
18.0,18111
20.0,18131
26.0,18157
16.0,18173
11.0,18184
15.0,18199
16.0,18215
30.0,18245
27.0,18272
34.0,18306
17.0,18323
12.0,18335
12.0,18347
13.0,18360
11.0,18371
20.0,18391
18.0,18409
14.0,18423
21.0,18444
24.0,18468
47.0,18515
33.0,18548
12.0,18560
26.0,18586
43.0,18629
13.0,18642
11.0,18653
29.0,18682
18.0,18700
63.0,18763
12.0,18775
20.0,18795
27.0,18822
31.0,18853
12.0,18865
25.0,18890
46.0,18936
13.0,18949
28.0,18977
27.0,19004
13.0,19017
24.0,19041
14.0,19055
49.0,19104
14.0,19118
15.0,19133
21.0,19154
10.0,19164
46.0,19210
13.0,19223
52.0,19275
27.0,19302
23.0,19325
20.0,19345
31.0,19376
40.0,19416
11.0,19427
30.0,19457
23.0,19480
29.0,19509
26.0,19535
30.0,19565
14.0,19579
21.0,19600
67.0,19667
12.0,19679
33.0,19712
14.0,19726
13.0,19739
21.0,19760
11.0,19771
19.0,19790
15.0,19805
35.0,19840
26.0,19866
19.0,19885
15.0,19900
11.0,19911
15.0,19926
23.0,19949
17.0,19966
28.0,19994
18.0,20012
47.0,20059
18.0,20077
15.0,20092
16.0,20108
13.0,20121
12.0,20133
14.0,20147
11.0,20158
17.0,20175
14.0,20189
21.0,20210
23.0,20233
13.0,20246
13.0,20259
25.0,20284
14.0,20298
13.0,20311
9.0,20320
31.0,20351
8.0,20359
28.0,20387
28.0,20415
11.0,20426
14.0,20440
19.0,20459
23.0,20482
28.0,20510
22.0,20532
33.0,20565
13.0,20578
11.0,20589
25.0,20614
13.0,20627
20.0,20647
36.0,20683
20.0,20703
46.0,20749
47.0,20796
20.0,20816
32.0,20848
17.0,20865
15.0,20880
12.0,20892
23.0,20915
29.0,20944
23.0,20967
69.0,21036
11.0,21047
45.0,21092
20.0,21112
35.0,21147
63.0,21210
28.0,21238
29.0,21267
21.0,21288
27.0,21315
22.0,21337
22.0,21359
17.0,21376
28.0,21404
12.0,21416
30.0,21446
19.0,21465
22.0,21487
18.0,21505
38.0,21543
12.0,21555
48.0,21603
17.0,21620
25.0,21645
13.0,21658
14.0,21672
20.0,21692
11.0,21703
41.0,21744
14.0,21758
25.0,21783
16.0,21799
13.0,21812
41.0,21853
12.0,21865
12.0,21877
10.0,21887
55.0,21942
20.0,21962
12.0,21974
13.0,21987
18.0,22005
40.0,22045
33.0,22078
22.0,22100
13.0,22113
20.0,22133
37.0,22170
12.0,22182
24.0,22206
26.0,22232
26.0,22258
14.0,22272
18.0,22290
31.0,22321
18.0,22339
23.0,22362
11.0,22373
33.0,22406
35.0,22441
14.0,22455
16.0,22471
18.0,22489
28.0,22517
15.0,22532
24.0,22556
20.0,22576
24.0,22600
12.0,22612
14.0,22626
38.0,22664
19.0,22683
27.0,22710
12.0,22722
17.0,22739
13.0,22752
21.0,22773
10.0,22783
14.0,22797
20.0,22817
30.0,22847
13.0,22860
27.0,22887
36.0,22923
30.0,22953
21.0,22974
13.0,22987
16.0,23003
23.0,23026
12.0,23038
9.0,23047
19.0,23066
24.0,23090
34.0,23124
19.0,23143
28.0,23171
13.0,23184
22.0,23206
20.0,23226
26.0,23252
20.0,23272
14.0,23286
16.0,23302
16.0,23318
13.0,23331
17.0,23348
12.0,23360
15.0,23375
13.0,23388
12.0,23400
18.0,23418
13.0,23431
18.0,23449
22.0,23471
19.0,23490
12.0,23502
24.0,23526
22.0,23548
39.0,23587
9.0,23596
12.0,23608
26.0,23634
18.0,23652
50.0,23702
26.0,23728
18.0,23746
9.0,23755
12.0,23767
10.0,23777
21.0,23798
16.0,23814
16.0,23830
14.0,23844
16.0,23860
30.0,23890
17.0,23907
11.0,23918
22.0,23940
13.0,23953
13.0,23966
16.0,23982
15.0,23997
35.0,24032
22.0,24054
36.0,24090
27.0,24117
11.0,24128
43.0,24171
23.0,24194
42.0,24236
10.0,24246
35.0,24281
25.0,24306
13.0,24319
27.0,24346
20.0,24366
34.0,24400
32.0,24432
40.0,24472
21.0,24493
43.0,24536
60.0,24596
13.0,24609
17.0,24626
25.0,24651
30.0,24681
22.0,24703
19.0,24722
11.0,24733
11.0,24744
39.0,24783
12.0,24795
34.0,24829
12.0,24841
23.0,24864
27.0,24891
39.0,24930
12.0,24942
9.0,24951
11.0,24962
22.0,24984
37.0,25021
15.0,25036
19.0,25055
12.0,25067
29.0,25096
20.0,25116
14.0,25130
17.0,25147
23.0,25170
11.0,25181
13.0,25194
10.0,25204
12.0,25216
21.0,25237
20.0,25257
13.0,25270
25.0,25295
17.0,25312
32.0,25344
46.0,25390
11.0,25401
17.0,25418
15.0,25433
24.0,25457
19.0,25476
23.0,25499
29.0,25528
57.0,25585
16.0,25601
59.0,25660
11.0,25671
28.0,25699
31.0,25730
15.0,25745
19.0,25764
12.0,25776
73.0,25849
13.0,25862
11.0,25873
32.0,25905
21.0,25926
14.0,25940
36.0,25976
32.0,26008
15.0,26023
39.0,26062
16.0,26078
34.0,26112
34.0,26146
16.0,26162
18.0,26180
22.0,26202
32.0,26234
14.0,26248
33.0,26281
16.0,26297
40.0,26337
19.0,26356
25.0,26381
42.0,26423
29.0,26452
34.0,26486
14.0,26500
26.0,26526
11.0,26537
24.0,26561
20.0,26581
11.0,26592
28.0,26620
37.0,26657
20.0,26677
11.0,26688
13.0,26701
23.0,26724
29.0,26753
19.0,26772
15.0,26787
15.0,26802
13.0,26815
14.0,26829
31.0,26860
12.0,26872
17.0,26889
17.0,26906
14.0,26920
27.0,26947
41.0,26988
17.0,27005
13.0,27018
21.0,27039
40.0,27079
45.0,27124
21.0,27145
20.0,27165
25.0,27190
17.0,27207
29.0,27236
9.0,27245
23.0,27268
13.0,27281
19.0,27300
15.0,27315
14.0,27329
23.0,27352
33.0,27385
13.0,27398
39.0,27437
16.0,27453
14.0,27467
53.0,27520
9.0,27529
14.0,27543
16.0,27559
17.0,27576
67.0,27643
17.0,27660
24.0,27684
33.0,27717
18.0,27735
13.0,27748
29.0,27777
32.0,27809
16.0,27825
14.0,27839
11.0,27850
30.0,27880
24.0,27904
21.0,27925
28.0,27953
30.0,27983
21.0,28004
17.0,28021
35.0,28056
24.0,28080
18.0,28098
14.0,28112
19.0,28131
22.0,28153
22.0,28175
27.0,28202
28.0,28230
54.0,28284
13.0,28297
23.0,28320
18.0,28338
16.0,28354
29.0,28383
21.0,28404
42.0,28446
19.0,28465
12.0,28477
23.0,28500
13.0,28513
16.0,28529
22.0,28551
26.0,28577
9.0,28586
25.0,28611
12.0,28623
19.0,28642
16.0,28658
31.0,28689
23.0,28712
29.0,28741
16.0,28757
16.0,28773
24.0,28797
22.0,28819
30.0,28849
33.0,28882
18.0,28900
48.0,28948
17.0,28965
16.0,28981
20.0,29001
20.0,29021
9.0,29030
35.0,29065
10.0,29075
33.0,29108
17.0,29125
48.0,29173
23.0,29196
18.0,29214
17.0,29231
20.0,29251
11.0,29262
23.0,29285
29.0,29314
20.0,29334
12.0,29346
20.0,29366
10.0,29376
26.0,29402
22.0,29424
26.0,29450
21.0,29471
16.0,29487
19.0,29506
18.0,29524
28.0,29552
15.0,29567
54.0,29621
31.0,29652
20.0,29672
33.0,29705
27.0,29732
11.0,29743
25.0,29768
11.0,29779
20.0,29799
14.0,29813
40.0,29853
31.0,29884
14.0,29898
25.0,29923
13.0,29936
11.0,29947
28.0,29975
26.0,30001
22.0,30023
14.0,30037
10.0,30047
15.0,30062
71.0,30133
17.0,30150
20.0,30170
14.0,30184
47.0,30231
19.0,30250
39.0,30289
61.0,30350
8.0,30358
8.0,30366
32.0,30398
18.0,30416
30.0,30446
19.0,30465
16.0,30481
12.0,30493
11.0,30504
26.0,30530
15.0,30545
12.0,30557
18.0,30575
11.0,30586
19.0,30605
17.0,30622
16.0,30638
17.0,30655
13.0,30668
14.0,30682
18.0,30700
32.0,30732
31.0,30763
18.0,30781
12.0,30793
31.0,30824
13.0,30837
10.0,30847
16.0,30863
21.0,30884
56.0,30940
10.0,30950
21.0,30971
16.0,30987
14.0,31001
29.0,31030
20.0,31050
37.0,31087
20.0,31107
39.0,31146
15.0,31161
22.0,31183
11.0,31194
26.0,31220
21.0,31241
39.0,31280
14.0,31294
23.0,31317
20.0,31337
31.0,31368
18.0,31386
22.0,31408
15.0,31423
43.0,31466
12.0,31478
23.0,31501
32.0,31533
17.0,31550
21.0,31571
12.0,31583
32.0,31615
15.0,31630
34.0,31664
25.0,31689
26.0,31715
63.0,31778
18.0,31796
14.0,31810
18.0,31828
14.0,31842
15.0,31857
10.0,31867
17.0,31884
43.0,31927
23.0,31950
37.0,31987
11.0,31998
35.0,32033
11.0,32044
19.0,32063
12.0,32075
26.0,32101
10.0,32111
19.0,32130
32.0,32162
13.0,32175
16.0,32191
12.0,32203
14.0,32217
31.0,32248
29.0,32277
21.0,32298
37.0,32335
14.0,32349
10.0,32359
12.0,32371
38.0,32409
15.0,32424
15.0,32439
16.0,32455
15.0,32470
26.0,32496
20.0,32516
13.0,32529
10.0,32539
12.0,32551
37.0,32588
14.0,32602
24.0,32626
26.0,32652
17.0,32669
15.0,32684
13.0,32697
35.0,32732
40.0,32772
31.0,32803
17.0,32820
38.0,32858
33.0,32891
27.0,32918
20.0,32938
19.0,32957
15.0,32972
11.0,32983
16.0,32999
12.0,33011
16.0,33027
13.0,33040
34.0,33074
15.0,33089
22.0,33111
21.0,33132
11.0,33143
16.0,33159
23.0,33182
34.0,33216
23.0,33239
59.0,33298
12.0,33310
16.0,33326
37.0,33363
15.0,33378
27.0,33405
26.0,33431
11.0,33442
20.0,33462
17.0,33479
66.0,33545
15.0,33560
53.0,33613
11.0,33624
24.0,33648
