Episode_Return,env_step
56.0,56
12.0,68
46.0,114
42.0,156
20.0,176
10.0,186
24.0,210
10.0,220
28.0,248
13.0,261
28.0,289
24.0,313
14.0,327
19.0,346
11.0,357
40.0,397
13.0,410
17.0,427
25.0,452
15.0,467
35.0,502
12.0,514
16.0,530
24.0,554
22.0,576
24.0,600
14.0,614
16.0,630
17.0,647
12.0,659
56.0,715
39.0,754
24.0,778
19.0,797
19.0,816
52.0,868
16.0,884
31.0,915
28.0,943
16.0,959
42.0,1001
33.0,1034
16.0,1050
24.0,1074
59.0,1133
43.0,1176
16.0,1192
19.0,1211
24.0,1235
20.0,1255
10.0,1265
18.0,1283
16.0,1299
29.0,1328
17.0,1345
12.0,1357
22.0,1379
34.0,1413
41.0,1454
12.0,1466
39.0,1505
19.0,1524
13.0,1537
13.0,1550
28.0,1578
49.0,1627
25.0,1652
12.0,1664
13.0,1677
14.0,1691
10.0,1701
24.0,1725
27.0,1752
33.0,1785
12.0,1797
31.0,1828
31.0,1859
11.0,1870
49.0,1919
22.0,1941
18.0,1959
18.0,1977
17.0,1994
12.0,2006
22.0,2028
15.0,2043
46.0,2089
9.0,2098
14.0,2112
13.0,2125
13.0,2138
14.0,2152
19.0,2171
12.0,2183
24.0,2207
30.0,2237
20.0,2257
26.0,2283
18.0,2301
39.0,2340
10.0,2350
38.0,2388
55.0,2443
36.0,2479
15.0,2494
14.0,2508
23.0,2531
31.0,2562
65.0,2627
14.0,2641
16.0,2657
36.0,2693
10.0,2703
13.0,2716
17.0,2733
22.0,2755
12.0,2767
12.0,2779
16.0,2795
52.0,2847
13.0,2860
42.0,2902
39.0,2941
13.0,2954
20.0,2974
26.0,3000
27.0,3027
17.0,3044
15.0,3059
26.0,3085
10.0,3095
13.0,3108
31.0,3139
13.0,3152
17.0,3169
14.0,3183
38.0,3221
13.0,3234
17.0,3251
15.0,3266
13.0,3279
38.0,3317
17.0,3334
42.0,3376
21.0,3397
22.0,3419
17.0,3436
18.0,3454
25.0,3479
22.0,3501
13.0,3514
11.0,3525
16.0,3541
11.0,3552
29.0,3581
25.0,3606
15.0,3621
48.0,3669
27.0,3696
11.0,3707
18.0,3725
16.0,3741
44.0,3785
17.0,3802
18.0,3820
13.0,3833
40.0,3873
19.0,3892
13.0,3905
12.0,3917
19.0,3936
12.0,3948
25.0,3973
28.0,4001
11.0,4012
15.0,4027
30.0,4057
10.0,4067
21.0,4088
24.0,4112
13.0,4125
26.0,4151
41.0,4192
14.0,4206
18.0,4224
23.0,4247
21.0,4268
17.0,4285
16.0,4301
20.0,4321
65.0,4386
24.0,4410
10.0,4420
17.0,4437
31.0,4468
28.0,4496
39.0,4535
22.0,4557
26.0,4583
18.0,4601
10.0,4611
50.0,4661
32.0,4693
14.0,4707
15.0,4722
36.0,4758
14.0,4772
11.0,4783
22.0,4805
12.0,4817
48.0,4865
23.0,4888
20.0,4908
36.0,4944
14.0,4958
22.0,4980
24.0,5004
18.0,5022
19.0,5041
13.0,5054
62.0,5116
16.0,5132
9.0,5141
13.0,5154
27.0,5181
22.0,5203
10.0,5213
15.0,5228
28.0,5256
20.0,5276
13.0,5289
16.0,5305
25.0,5330
22.0,5352
15.0,5367
13.0,5380
14.0,5394
23.0,5417
30.0,5447
11.0,5458
22.0,5480
19.0,5499
8.0,5507
18.0,5525
32.0,5557
12.0,5569
17.0,5586
25.0,5611
18.0,5629
68.0,5697
26.0,5723
16.0,5739
11.0,5750
32.0,5782
18.0,5800
8.0,5808
12.0,5820
15.0,5835
16.0,5851
17.0,5868
12.0,5880
14.0,5894
13.0,5907
14.0,5921
31.0,5952
23.0,5975
9.0,5984
51.0,6035
48.0,6083
31.0,6114
29.0,6143
21.0,6164
12.0,6176
35.0,6211
16.0,6227
30.0,6257
12.0,6269
18.0,6287
25.0,6312
20.0,6332
32.0,6364
14.0,6378
25.0,6403
42.0,6445
27.0,6472
25.0,6497
15.0,6512
28.0,6540
42.0,6582
36.0,6618
27.0,6645
19.0,6664
13.0,6677
11.0,6688
37.0,6725
22.0,6747
14.0,6761
28.0,6789
22.0,6811
31.0,6842
23.0,6865
12.0,6877
15.0,6892
14.0,6906
9.0,6915
25.0,6940
18.0,6958
17.0,6975
13.0,6988
18.0,7006
18.0,7024
19.0,7043
17.0,7060
21.0,7081
14.0,7095
14.0,7109
28.0,7137
17.0,7154
38.0,7192
25.0,7217
20.0,7237
15.0,7252
14.0,7266
21.0,7287
17.0,7304
20.0,7324
28.0,7352
22.0,7374
16.0,7390
24.0,7414
11.0,7425
29.0,7454
14.0,7468
10.0,7478
25.0,7503
20.0,7523
30.0,7553
23.0,7576
18.0,7594
18.0,7612
19.0,7631
14.0,7645
32.0,7677
17.0,7694
27.0,7721
18.0,7739
9.0,7748
15.0,7763
17.0,7780
11.0,7791
19.0,7810
8.0,7818
37.0,7855
70.0,7925
18.0,7943
11.0,7954
10.0,7964
9.0,7973
16.0,7989
41.0,8030
16.0,8046
38.0,8084
12.0,8096
21.0,8117
52.0,8169
15.0,8184
13.0,8197
30.0,8227
17.0,8244
12.0,8256
13.0,8269
13.0,8282
34.0,8316
19.0,8335
15.0,8350
17.0,8367
11.0,8378
14.0,8392
19.0,8411
23.0,8434
18.0,8452
18.0,8470
13.0,8483
9.0,8492
33.0,8525
18.0,8543
33.0,8576
14.0,8590
10.0,8600
43.0,8643
27.0,8670
32.0,8702
20.0,8722
18.0,8740
21.0,8761
20.0,8781
23.0,8804
13.0,8817
27.0,8844
22.0,8866
18.0,8884
18.0,8902
15.0,8917
29.0,8946
21.0,8967
12.0,8979
17.0,8996
15.0,9011
15.0,9026
12.0,9038
24.0,9062
52.0,9114
14.0,9128
12.0,9140
24.0,9164
21.0,9185
40.0,9225
110.0,9335
16.0,9351
14.0,9365
14.0,9379
30.0,9409
22.0,9431
42.0,9473
14.0,9487
43.0,9530
14.0,9544
11.0,9555
11.0,9566
23.0,9589
39.0,9628
20.0,9648
11.0,9659
24.0,9683
12.0,9695
12.0,9707
44.0,9751
16.0,9767
14.0,9781
25.0,9806
21.0,9827
16.0,9843
17.0,9860
25.0,9885
13.0,9898
12.0,9910
13.0,9923
13.0,9936
12.0,9948
10.0,9958
20.0,9978
14.0,9992
16.0,10008
9.0,10017
24.0,10041
26.0,10067
13.0,10080
13.0,10093
19.0,10112
32.0,10144
12.0,10156
26.0,10182
24.0,10206
25.0,10231
12.0,10243
15.0,10258
35.0,10293
26.0,10319
16.0,10335
33.0,10368
18.0,10386
11.0,10397
21.0,10418
28.0,10446
10.0,10456
35.0,10491
14.0,10505
23.0,10528
17.0,10545
13.0,10558
23.0,10581
41.0,10622
21.0,10643
9.0,10652
15.0,10667
31.0,10698
21.0,10719
27.0,10746
13.0,10759
38.0,10797
12.0,10809
26.0,10835
24.0,10859
14.0,10873
11.0,10884
24.0,10908
15.0,10923
13.0,10936
11.0,10947
12.0,10959
23.0,10982
19.0,11001
20.0,11021
26.0,11047
23.0,11070
14.0,11084
31.0,11115
16.0,11131
54.0,11185
28.0,11213
21.0,11234
26.0,11260
17.0,11277
25.0,11302
21.0,11323
13.0,11336
29.0,11365
15.0,11380
19.0,11399
39.0,11438
14.0,11452
17.0,11469
64.0,11533
13.0,11546
13.0,11559
18.0,11577
33.0,11610
24.0,11634
31.0,11665
10.0,11675
16.0,11691
27.0,11718
16.0,11734
15.0,11749
14.0,11763
17.0,11780
29.0,11809
34.0,11843
14.0,11857
10.0,11867
21.0,11888
33.0,11921
26.0,11947
40.0,11987
25.0,12012
30.0,12042
29.0,12071
14.0,12085
27.0,12112
15.0,12127
10.0,12137
16.0,12153
17.0,12170
17.0,12187
17.0,12204
37.0,12241
25.0,12266
24.0,12290
23.0,12313
55.0,12368
20.0,12388
20.0,12408
23.0,12431
10.0,12441
50.0,12491
79.0,12570
40.0,12610
16.0,12626
12.0,12638
26.0,12664
27.0,12691
12.0,12703
17.0,12720
21.0,12741
30.0,12771
21.0,12792
25.0,12817
37.0,12854
10.0,12864
15.0,12879
16.0,12895
24.0,12919
16.0,12935
16.0,12951
26.0,12977
51.0,13028
14.0,13042
31.0,13073
44.0,13117
42.0,13159
16.0,13175
23.0,13198
14.0,13212
12.0,13224
11.0,13235
42.0,13277
16.0,13293
23.0,13316
24.0,13340
21.0,13361
10.0,13371
14.0,13385
17.0,13402
13.0,13415
75.0,13490
18.0,13508
30.0,13538
16.0,13554
13.0,13567
21.0,13588
15.0,13603
17.0,13620
13.0,13633
21.0,13654
24.0,13678
44.0,13722
15.0,13737
16.0,13753
18.0,13771
15.0,13786
15.0,13801
41.0,13842
19.0,13861
16.0,13877
14.0,13891
19.0,13910
19.0,13929
16.0,13945
16.0,13961
16.0,13977
17.0,13994
18.0,14012
14.0,14026
15.0,14041
20.0,14061
17.0,14078
24.0,14102
11.0,14113
33.0,14146
26.0,14172
31.0,14203
21.0,14224
32.0,14256
14.0,14270
9.0,14279
41.0,14320
16.0,14336
24.0,14360
79.0,14439
46.0,14485
28.0,14513
13.0,14526
21.0,14547
16.0,14563
70.0,14633
12.0,14645
47.0,14692
13.0,14705
19.0,14724
18.0,14742
21.0,14763
28.0,14791
15.0,14806
10.0,14816
12.0,14828
18.0,14846
20.0,14866
16.0,14882
20.0,14902
40.0,14942
20.0,14962
19.0,14981
24.0,15005
21.0,15026
17.0,15043
10.0,15053
13.0,15066
24.0,15090
17.0,15107
32.0,15139
36.0,15175
11.0,15186
12.0,15198
17.0,15215
14.0,15229
20.0,15249
25.0,15274
15.0,15289
27.0,15316
16.0,15332
35.0,15367
17.0,15384
15.0,15399
59.0,15458
11.0,15469
71.0,15540
14.0,15554
10.0,15564
14.0,15578
33.0,15611
16.0,15627
23.0,15650
38.0,15688
18.0,15706
42.0,15748
22.0,15770
16.0,15786
16.0,15802
10.0,15812
44.0,15856
23.0,15879
21.0,15900
60.0,15960
19.0,15979
17.0,15996
10.0,16006
41.0,16047
69.0,16116
19.0,16135
12.0,16147
11.0,16158
8.0,16166
13.0,16179
19.0,16198
24.0,16222
14.0,16236
21.0,16257
14.0,16271
21.0,16292
18.0,16310
16.0,16326
28.0,16354
13.0,16367
22.0,16389
17.0,16406
20.0,16426
24.0,16450
19.0,16469
15.0,16484
36.0,16520
23.0,16543
16.0,16559
22.0,16581
9.0,16590
15.0,16605
11.0,16616
13.0,16629
20.0,16649
21.0,16670
12.0,16682
16.0,16698
11.0,16709
42.0,16751
10.0,16761
27.0,16788
89.0,16877
16.0,16893
35.0,16928
10.0,16938
22.0,16960
17.0,16977
22.0,16999
14.0,17013
21.0,17034
19.0,17053
26.0,17079
13.0,17092
16.0,17108
16.0,17124
22.0,17146
49.0,17195
21.0,17216
10.0,17226
21.0,17247
30.0,17277
12.0,17289
52.0,17341
25.0,17366
21.0,17387
13.0,17400
33.0,17433
13.0,17446
16.0,17462
11.0,17473
38.0,17511
20.0,17531
35.0,17566
29.0,17595
14.0,17609
22.0,17631
11.0,17642
11.0,17653
23.0,17676
22.0,17698
14.0,17712
31.0,17743
46.0,17789
21.0,17810
15.0,17825
12.0,17837
9.0,17846
18.0,17864
17.0,17881
9.0,17890
13.0,17903
14.0,17917
19.0,17936
20.0,17956
10.0,17966
12.0,17978
36.0,18014
23.0,18037
21.0,18058
25.0,18083
12.0,18095
13.0,18108
22.0,18130
19.0,18149
26.0,18175
12.0,18187
18.0,18205
15.0,18220
21.0,18241
13.0,18254
14.0,18268
26.0,18294
26.0,18320
18.0,18338
14.0,18352
15.0,18367
21.0,18388
56.0,18444
26.0,18470
34.0,18504
36.0,18540
16.0,18556
23.0,18579
42.0,18621
25.0,18646
29.0,18675
17.0,18692
22.0,18714
25.0,18739
17.0,18756
22.0,18778
14.0,18792
24.0,18816
19.0,18835
27.0,18862
18.0,18880
33.0,18913
42.0,18955
21.0,18976
24.0,19000
46.0,19046
10.0,19056
48.0,19104
15.0,19119
16.0,19135
12.0,19147
46.0,19193
14.0,19207
16.0,19223
53.0,19276
18.0,19294
32.0,19326
29.0,19355
22.0,19377
16.0,19393
30.0,19423
42.0,19465
14.0,19479
14.0,19493
10.0,19503
11.0,19514
18.0,19532
51.0,19583
23.0,19606
19.0,19625
16.0,19641
34.0,19675
20.0,19695
13.0,19708
13.0,19721
52.0,19773
11.0,19784
16.0,19800
26.0,19826
18.0,19844
23.0,19867
16.0,19883
36.0,19919
14.0,19933
11.0,19944
24.0,19968
23.0,19991
13.0,20004
14.0,20018
12.0,20030
18.0,20048
45.0,20093
16.0,20109
16.0,20125
20.0,20145
10.0,20155
19.0,20174
17.0,20191
17.0,20208
32.0,20240
17.0,20257
17.0,20274
20.0,20294
22.0,20316
19.0,20335
16.0,20351
9.0,20360
28.0,20388
27.0,20415
15.0,20430
20.0,20450
12.0,20462
12.0,20474
17.0,20491
23.0,20514
18.0,20532
30.0,20562
20.0,20582
14.0,20596
29.0,20625
23.0,20648
17.0,20665
56.0,20721
12.0,20733
17.0,20750
25.0,20775
12.0,20787
12.0,20799
23.0,20822
29.0,20851
10.0,20861
25.0,20886
16.0,20902
15.0,20917
30.0,20947
26.0,20973
40.0,21013
18.0,21031
30.0,21061
25.0,21086
17.0,21103
12.0,21115
25.0,21140
34.0,21174
16.0,21190
20.0,21210
22.0,21232
23.0,21255
30.0,21285
38.0,21323
19.0,21342
33.0,21375
38.0,21413
14.0,21427
13.0,21440
16.0,21456
37.0,21493
11.0,21504
13.0,21517
10.0,21527
25.0,21552
51.0,21603
20.0,21623
16.0,21639
25.0,21664
18.0,21682
26.0,21708
21.0,21729
18.0,21747
13.0,21760
18.0,21778
18.0,21796
11.0,21807
21.0,21828
28.0,21856
37.0,21893
17.0,21910
19.0,21929
14.0,21943
20.0,21963
12.0,21975
15.0,21990
14.0,22004
14.0,22018
11.0,22029
24.0,22053
60.0,22113
22.0,22135
34.0,22169
13.0,22182
22.0,22204
23.0,22227
22.0,22249
14.0,22263
56.0,22319
13.0,22332
15.0,22347
24.0,22371
56.0,22427
11.0,22438
13.0,22451
16.0,22467
29.0,22496
26.0,22522
50.0,22572
32.0,22604
46.0,22650
20.0,22670
40.0,22710
14.0,22724
24.0,22748
26.0,22774
13.0,22787
20.0,22807
15.0,22822
20.0,22842
27.0,22869
32.0,22901
27.0,22928
43.0,22971
19.0,22990
15.0,23005
28.0,23033
21.0,23054
17.0,23071
11.0,23082
41.0,23123
15.0,23138
15.0,23153
15.0,23168
19.0,23187
22.0,23209
13.0,23222
55.0,23277
13.0,23290
45.0,23335
20.0,23355
27.0,23382
14.0,23396
15.0,23411
22.0,23433
10.0,23443
25.0,23468
44.0,23512
15.0,23527
30.0,23557
19.0,23576
17.0,23593
20.0,23613
23.0,23636
21.0,23657
16.0,23673
28.0,23701
26.0,23727
12.0,23739
14.0,23753
25.0,23778
24.0,23802
24.0,23826
16.0,23842
12.0,23854
21.0,23875
29.0,23904
13.0,23917
14.0,23931
16.0,23947
21.0,23968
13.0,23981
12.0,23993
16.0,24009
11.0,24020
35.0,24055
38.0,24093
31.0,24124
15.0,24139
21.0,24160
27.0,24187
15.0,24202
41.0,24243
35.0,24278
33.0,24311
16.0,24327
33.0,24360
16.0,24376
37.0,24413
11.0,24424
26.0,24450
17.0,24467
25.0,24492
17.0,24509
13.0,24522
24.0,24546
15.0,24561
16.0,24577
36.0,24613
29.0,24642
18.0,24660
27.0,24687
12.0,24699
16.0,24715
21.0,24736
20.0,24756
18.0,24774
16.0,24790
52.0,24842
50.0,24892
26.0,24918
23.0,24941
9.0,24950
10.0,24960
12.0,24972
29.0,25001
33.0,25034
17.0,25051
23.0,25074
40.0,25114
17.0,25131
16.0,25147
23.0,25170
12.0,25182
15.0,25197
10.0,25207
13.0,25220
45.0,25265
10.0,25275
18.0,25293
34.0,25327
41.0,25368
22.0,25390
18.0,25408
16.0,25424
10.0,25434
28.0,25462
15.0,25477
23.0,25500
17.0,25517
18.0,25535
16.0,25551
13.0,25564
20.0,25584
14.0,25598
11.0,25609
24.0,25633
18.0,25651
9.0,25660
9.0,25669
26.0,25695
36.0,25731
22.0,25753
24.0,25777
22.0,25799
19.0,25818
24.0,25842
22.0,25864
8.0,25872
13.0,25885
11.0,25896
12.0,25908
24.0,25932
12.0,25944
23.0,25967
16.0,25983
14.0,25997
20.0,26017
11.0,26028
15.0,26043
42.0,26085
11.0,26096
16.0,26112
12.0,26124
11.0,26135
25.0,26160
15.0,26175
32.0,26207
26.0,26233
19.0,26252
14.0,26266
21.0,26287
23.0,26310
16.0,26326
37.0,26363
20.0,26383
13.0,26396
43.0,26439
33.0,26472
15.0,26487
44.0,26531
13.0,26544
21.0,26565
32.0,26597
23.0,26620
24.0,26644
15.0,26659
24.0,26683
30.0,26713
46.0,26759
23.0,26782
37.0,26819
20.0,26839
26.0,26865
16.0,26881
28.0,26909
13.0,26922
20.0,26942
50.0,26992
13.0,27005
16.0,27021
27.0,27048
18.0,27066
10.0,27076
14.0,27090
26.0,27116
19.0,27135
35.0,27170
24.0,27194
15.0,27209
11.0,27220
39.0,27259
17.0,27276
13.0,27289
27.0,27316
19.0,27335
12.0,27347
12.0,27359
20.0,27379
25.0,27404
14.0,27418
20.0,27438
12.0,27450
18.0,27468
29.0,27497
29.0,27526
11.0,27537
17.0,27554
16.0,27570
55.0,27625
39.0,27664
32.0,27696
33.0,27729
12.0,27741
20.0,27761
22.0,27783
38.0,27821
19.0,27840
9.0,27849
17.0,27866
31.0,27897
32.0,27929
72.0,28001
18.0,28019
30.0,28049
14.0,28063
15.0,28078
14.0,28092
45.0,28137
15.0,28152
32.0,28184
22.0,28206
12.0,28218
25.0,28243
34.0,28277
17.0,28294
20.0,28314
28.0,28342
27.0,28369
19.0,28388
13.0,28401
30.0,28431
21.0,28452
13.0,28465
17.0,28482
12.0,28494
20.0,28514
14.0,28528
17.0,28545
34.0,28579
9.0,28588
28.0,28616
17.0,28633
43.0,28676
22.0,28698
16.0,28714
19.0,28733
28.0,28761
16.0,28777
23.0,28800
13.0,28813
22.0,28835
14.0,28849
37.0,28886
13.0,28899
43.0,28942
11.0,28953
36.0,28989
66.0,29055
15.0,29070
41.0,29111
10.0,29121
38.0,29159
16.0,29175
21.0,29196
41.0,29237
16.0,29253
36.0,29289
59.0,29348
22.0,29370
10.0,29380
15.0,29395
13.0,29408
12.0,29420
21.0,29441
15.0,29456
16.0,29472
17.0,29489
30.0,29519
56.0,29575
40.0,29615
26.0,29641
20.0,29661
17.0,29678
26.0,29704
28.0,29732
12.0,29744
34.0,29778
11.0,29789
11.0,29800
16.0,29816
20.0,29836
10.0,29846
24.0,29870
13.0,29883
13.0,29896
15.0,29911
13.0,29924
22.0,29946
39.0,29985
17.0,30002
23.0,30025
42.0,30067
38.0,30105
19.0,30124
13.0,30137
13.0,30150
24.0,30174
23.0,30197
16.0,30213
19.0,30232
20.0,30252
30.0,30282
61.0,30343
14.0,30357
13.0,30370
29.0,30399
11.0,30410
13.0,30423
31.0,30454
14.0,30468
16.0,30484
39.0,30523
21.0,30544
14.0,30558
17.0,30575
11.0,30586
17.0,30603
14.0,30617
75.0,30692
15.0,30707
28.0,30735
17.0,30752
12.0,30764
25.0,30789
11.0,30800
19.0,30819
14.0,30833
10.0,30843
25.0,30868
26.0,30894
17.0,30911
16.0,30927
17.0,30944
83.0,31027
15.0,31042
14.0,31056
14.0,31070
18.0,31088
28.0,31116
58.0,31174
26.0,31200
32.0,31232
21.0,31253
33.0,31286
48.0,31334
10.0,31344
24.0,31368
18.0,31386
21.0,31407
16.0,31423
22.0,31445
17.0,31462
33.0,31495
12.0,31507
23.0,31530
15.0,31545
16.0,31561
20.0,31581
16.0,31597
15.0,31612
21.0,31633
21.0,31654
41.0,31695
16.0,31711
36.0,31747
22.0,31769
9.0,31778
27.0,31805
27.0,31832
11.0,31843
17.0,31860
10.0,31870
18.0,31888
22.0,31910
33.0,31943
20.0,31963
13.0,31976
17.0,31993
36.0,32029
11.0,32040
21.0,32061
10.0,32071
23.0,32094
9.0,32103
11.0,32114
32.0,32146
15.0,32161
13.0,32174
20.0,32194
50.0,32244
20.0,32264
10.0,32274
18.0,32292
14.0,32306
33.0,32339
15.0,32354
12.0,32366
18.0,32384
26.0,32410
12.0,32422
16.0,32438
31.0,32469
36.0,32505
23.0,32528
14.0,32542
15.0,32557
15.0,32572
13.0,32585
44.0,32629
11.0,32640
19.0,32659
16.0,32675
14.0,32689
12.0,32701
20.0,32721
32.0,32753
13.0,32766
24.0,32790
11.0,32801
28.0,32829
22.0,32851
16.0,32867
56.0,32923
10.0,32933
33.0,32966
19.0,32985
11.0,32996
27.0,33023
16.0,33039
15.0,33054
24.0,33078
18.0,33096
17.0,33113
12.0,33125
14.0,33139
11.0,33150
16.0,33166
30.0,33196
36.0,33232
22.0,33254
39.0,33293
10.0,33303
9.0,33312
14.0,33326
39.0,33365
62.0,33427
13.0,33440
28.0,33468
23.0,33491
20.0,33511
12.0,33523
29.0,33552
45.0,33597
25.0,33622
13.0,33635
15.0,33650
14.0,33664
14.0,33678
26.0,33704
16.0,33720
18.0,33738
15.0,33753
33.0,33786
13.0,33799
23.0,33822
19.0,33841
